ID Ph??ng xã,ID t?nh thành,ID Qu?n huy?n,??n v?,Tên Ph??ng xã,,
8909,18,550,Xã,Th??ng L?c,,
8911,18,550,Xã,Th??ng Ph??c 2,,
8912,18,550,Xã,Th??ng Th?i H?u A,,
8914,18,550,Th? tr?n,Th??ng Th?i Ti?n,,
8915,18,553,Xã,??nh Hòa,,
8918,18,553,Th? tr?n,Lai Vung,,
8920,18,553,Xã,Long Th?ng,,
8922,18,553,Xã,Tân D??ng,,
8923,18,553,Xã,Tân Hòa,,
8926,18,553,Xã,V?nh Th?i,,
8928,18,554,Xã,Bình Th?nh Trung,,
8932,18,554,Th? tr?n,L?p Vò,,
8933,18,554,Xã,Long H?ng A,,
8935,18,554,Xã,M? An H?ng A,,
8936,18,554,Xã,M? An H?ng B,,
8937,18,554,Xã,Tân Khánh Trung,,
8949,18,556,Xã,An Hòa,,
8950,18,556,Xã,An Long,,
8953,18,556,Xã,Phú ??c,,
8956,18,556,Xã,Phú Thành A,,
8957,18,556,Xã,Phú Thành B,,
8959,18,556,Xã,Tân Công Sính,,
8960,18,556,Th? tr?n,Tràm Chim,,
8961,18,557,Xã,An Ph??c,,
8963,18,557,Th? tr?n,Sa Rài,,
8964,18,557,Xã,Tân Công Chí,,
8965,18,557,Xã,Tân H? C?,,
8966,18,557,Xã,Tân Ph??c,,
8971,18,558,Xã,Bình T?n,,
8973,18,558,Xã,Phú L?i,,
8974,18,558,Xã,Tân Bình,,
8977,18,558,Xã,Tân Long,,
8980,18,558,Xã,Tân Qu?i,,
8981,18,558,Xã,Tân Th?nh,,
8983,18,559,Xã,??c Binh Ki?u,,
8985,18,559,Xã,Láng Bi?n,,
8986,18,559,Th? tr?n,M? An,,
8988,18,559,Xã,M? ?ông,,
8990,18,559,Xã,M? Quý,,
8991,18,559,Xã,Phú ?i?n,,
8993,18,559,Xã,Th?nh L?i,,
8995,18,559,Xã,Tr??ng Xuân,,
8998,49,560,Th? tr?n,Châu Thành,,
9000,49,560,Xã,Phú Tâm,,
9001,49,560,Xã,Phú Tân,,
9003,49,560,Xã,Thu?n Hòa,,
9008,49,561,Xã,An Th?nh Nam,,
9009,49,561,Xã,An Th?nh Tây,,
9011,49,561,Xã,??i Ân 1,,
9014,49,562,Xã,An M?,,
9016,49,562,Xã,??i H?i,,
9018,49,562,Th? tr?n,K? Sách,,
9019,49,562,Xã,K? Thành,,
9021,49,562,Xã,Phong N?m,,
9022,49,562,Xã,Th?i An H?i,,
9023,49,562,Xã,Trinh Phú,,
9025,49,563,Xã,Châu Khánh,,
9027,49,563,Xã,H?u Th?nh,,
9028,49,563,Xã,Long ??c,,
9030,49,563,Xã,Long Phú,,
9032,49,563,Xã,Song Ph?ng,,
9038,49,564,Xã,Long H?ng,,
9040,49,564,Xã,M? Ph??c,,
9042,49,564,Xã,M? Tú,,
9043,49,564,Xã,Phú M?,,
9045,49,565,Xã,??i Tâm,,
9047,49,565,Xã,Gia Hòa 2,,
9048,49,565,Xã,Hòa Tú 1,,
9050,49,565,Th? tr?n,M? Xuyên,,
9052,49,565,Xã,Ng?c T?,,
9054,49,565,Xã,Tham ?ôn,,
9056,49,565,Xã,Th?nh Qu?i,,
9065,49,567,Ph??ng,1,,
9066,49,567,Ph??ng,10,,
9068,49,567,Ph??ng,3,,
9072,49,567,Ph??ng,7,,
9073,49,567,Ph??ng,8,,
9074,49,567,Ph??ng,9,,
9076,49,568,Xã,Châu H?ng,,
9077,49,568,Th? tr?n,H?ng L?i,,
9078,49,568,Xã,Lâm Ki?t,,
9080,49,568,Th? tr?n,Phú L?c,,
9081,49,568,Xã,Th?nh Tân,,
9082,49,568,Xã,Th?nh Tr?,,
9084,49,568,Xã,V?nh L?i,,
9087,49,569,Xã,??i Ân 2,,
9088,49,569,Th? tr?n,L?ch H?i Th??ng,,
9089,49,569,Xã,Liêu Tú,,
9090,49,569,Xã,Tài V?n,,
9092,49,569,Xã,Th?nh Th?i Thu?n,,
9093,49,569,Th? tr?n,Tr?n ??,,
9094,49,569,Xã,Trung Bình,,
9095,49,569,Xã,Viên An,,
9112,32,571,Xã,??k Long,,
9114,32,571,Xã,??k Nhoong,,
9116,32,571,Xã,??k Blô,,
9117,32,571,Xã,M??ng Hoong,,
9118,32,571,Xã,Ng?c Linh,,
9119,32,571,Xã,X?p,,
9122,32,572,Xã,??k La,,
9124,32,572,Xã,??k Mar,,
9125,32,572,Xã,??k Ng?k,,
9127,32,572,Xã,??k Ui,,
9133,32,573,Th? tr?n,??k Tô,,
9136,32,573,Xã,Kon ?ào,,
9139,32,573,Xã,Tân C?nh,,
9146,32,575,Xã,??k T?ng,,
9148,32,575,Xã,M?ng Buk,,
9151,32,575,Xã,P? Ê,,
9161,32,577,Xã,Ch? Hreng,,
9162,32,577,Xã,??k Blà,,
9165,32,577,Xã,??k R? Wa,,
9169,32,577,Xã,Kroong,,
9170,32,577,Ph??ng,Lê L?i,,
9173,32,577,Ph??ng,Nguy?n Trãi,,
9175,32,577,Ph??ng,Th?ng L?i,,
9176,32,577,Ph??ng,Th?ng Nh?t,,
9177,32,577,Ph??ng,Tr?n H?ng ??o,,
9179,32,577,Xã,Vinh Quang,,
9180,32,578,Xã,??k Xú,,
9182,32,578,Xã,??k D?c,,
9185,32,578,Th? tr?n,Plei K?n,,
9187,32,578,Xã,Sa Loong,,
9188,32,579,Xã,Sa S?n,,
9190,32,579,Xã,Mô Rai,,
9191,32,579,Xã,R? K?i,,
9192,32,579,Xã,Sa Bình,,
9197,32,579,Xã,Ya T?ng,,
9198,32,579,Xã,Ya Xiêr,,
9199,32,580,Xã,??k Hà,,
9202,32,580,Xã,??k Sao,,
9204,32,580,Xã,M?ng Ri,,
9210,44,581,Xã,Qu?ng Hòa,,
9213,44,581,Xã,Qu?ng Th?y,,
9214,44,582,Xã,B?c Tr?ch,,
9215,44,582,Xã,C? N?m,,
9216,44,582,Xã,??i Tr?ch,,
9219,44,582,Xã,H? Tr?ch,,
9224,44,582,Xã,H?ng Tr?ch,,
9227,44,582,Xã,Lý Tr?ch,,
9228,44,582,Xã,M? Tr?ch,,
9229,44,582,Xã,Nam Tr?ch,,
9231,44,582,Th? tr?n,NT Vi?t Trung,,
9232,44,582,Xã,Phú ??nh,,
9237,44,582,Xã,Tân Tr?ch,,
9238,44,582,Xã,Tây Tr?ch,,
9240,44,582,Xã,Th??ng Tr?ch,,
9243,44,582,Xã,Xuân Tr?ch,,
9292,44,585,Xã,Hóa Thanh,,
9293,44,585,Xã,Hóa Ti?n,,
9299,44,585,Xã,Th??ng Hóa,,
9300,44,585,Xã,Tr?ng Hóa,,
9304,44,586,Xã,An Ninh,,
9305,44,586,Xã,Duy Ninh,,
9306,44,586,Xã,Gia Ninh,,
9307,44,586,Xã,H?i Ninh,,
9309,44,586,Xã,Hi?n Ninh,,
9310,44,586,Xã,L??ng Ninh,,
9311,44,586,Th? tr?n,Quán Hàu,,
9315,44,586,Xã,V?n Ninh,,
9317,44,586,Xã,Võ Ninh,,
9320,44,587,Xã,C?nh D??ng,,
9322,44,587,Xã,Phù Hóa,,
9324,44,587,Xã,Qu?ng ?ông,,
9327,44,587,Xã,Qu?ng H?p,,
9341,44,587,Xã,Qu?ng Th?ch,,
9342,44,587,Xã,Qu?ng Thanh,,
9351,44,587,Xã,Qu?ng Xuân,,
9353,44,588,Xã,Châu Hóa,,
9356,44,588,Xã,??c Hóa,,
9358,44,588,Xã,Kim Hóa,,
9359,44,588,Xã,Lâm Hóa,,
9361,44,588,Xã,Mai Hóa,,
9364,44,588,Xã,Phong Hóa,,
9366,44,588,Xã,Th?ch Hóa,,
9369,44,588,Xã,Thu?n Hóa,,
9371,44,588,Xã,V?n Hóa,,
9373,48,589,Xã,Cam Chính,,
9375,48,589,Th? tr?n,Cam L?,,
9378,48,589,Xã,Cam Thành,,
9379,48,589,Xã,Cam Th?y,,
9383,48,590,Xã,A Vao,,
9385,48,590,Xã,Ba Nang,,
9390,48,590,Th? tr?n,Krông Klang,,
9392,48,590,Xã,Tà Long,,
9393,48,590,Xã,Tà R?t,,
9394,48,590,Xã,Tri?u Nguyên,,
9396,48,592,Ph??ng,2,,
9398,48,592,Ph??ng,4,,
9399,48,592,Ph??ng,5,,
9401,48,592,Ph??ng,?ông L?,,
9405,48,593,Xã,Gio An,,
9407,48,593,Xã,Gio Châu,,
9410,48,593,Th? tr?n,Gio Linh,,
9412,48,593,Xã,Gio M?,,
9417,48,593,Xã,Gio Vi?t,,
9419,48,593,Xã,Linh H?i,,
9424,48,593,Xã,Linh Tr??ng,,
9427,48,594,Xã,H?i Chánh,,
9430,48,594,Xã,H?i Khê,,
9431,48,594,Xã,H?i Lâm,,
9442,48,594,Xã,H?i Tr??ng,,
9445,48,595,Xã,A D?i,,
9448,48,595,Xã,Ba T?ng,,
9452,48,595,Xã,H??ng L?c,,
9453,48,595,Xã,H??ng Phùng,,
9455,48,595,Xã,H??ng Tân,,
9456,48,595,Xã,H??ng Vi?t,,
9457,48,595,Th? tr?n,Khe Sanh,,
9458,48,595,Th? tr?n,Lao B?o,,
9459,48,595,Xã,Tân H?p,,
9461,48,595,Xã,Tân Liên,,
9462,48,595,Xã,Tân Long,,
9463,48,595,Xã,Tân Thành,,
9464,48,595,Xã,Thanh,,
9465,48,595,Xã,Thu?n,,
9469,48,596,Ph??ng,3,,
9473,48,597,Xã,Tri?u Ái,,
9474,48,597,Xã,Tri?u An,,
9476,48,597,Xã,Tri?u ??,,
9480,48,597,Xã,Tri?u L?ng,,
9487,48,597,Xã,Tri?u Th??ng,,
9488,48,597,Xã,Tri?u Tr?ch,,
9489,48,597,Xã,Tri?u Trung,,
9490,48,597,Xã,Tri?u Vân,,
9496,48,598,Xã,V?nh Hà,,
9498,48,598,Xã,V?nh Hòa,,
9499,48,598,Xã,V?nh Khê,,
9501,48,598,Xã,V?nh Lâm,,
9505,48,598,Xã,V?nh S?n,,
9512,48,598,Xã,V?nh Tú,,
9514,57,599,Xã,An Tr??ng A,,
9515,57,599,Xã,Bình Phú,,
9518,57,599,Xã,??i Ph??c,,
9519,57,599,Xã,??c M?,,
9522,57,599,Xã,Nh? Long,,
9524,57,599,Xã,Ph??ng Th?nh,,
9525,57,599,Xã,Tân An,,
9528,57,600,Th? tr?n,C?u Kè,,
9529,57,600,Xã,Châu ?i?n,,
9533,57,600,Xã,Phong Phú,,
9535,57,600,Xã,Tam Ngãi,,
9536,57,600,Xã,Th?nh Phú,,
9537,57,600,Xã,Thông Hòa,,
9544,57,601,Xã,M? Hòa,,
9548,57,601,Xã,Nh? Tr??ng,,
9556,57,602,Xã,Hòa Minh,,
9557,57,602,Xã,Hòa Thu?n,,
9558,57,602,Xã,H?ng M?,,
9559,57,602,Xã,Long Hòa,,
9564,57,602,Xã,Ph??c H?o,,
9566,57,602,Xã,Thanh M?,,
9575,57,603,Th? tr?n,Long Thành,,
9577,57,603,Xã,Long V?nh,,
9578,57,603,Xã,Ng? L?c,,
9583,57,604,Xã,Hùng Hòa,,
9584,57,604,Xã,Long Th?i,,
9585,57,604,Xã,Ngãi Hùng,,
9588,57,604,Xã,Tân Hùng,,
9589,57,604,Xã,T?p Ngãi,,
9590,57,604,Th? tr?n,Ti?u C?n,,
9591,57,605,Xã,An Qu?ng H?u,,
9597,57,605,Xã,Hàm Giang,,
9598,57,605,Xã,Hàm Tân,,
9600,57,605,Xã,Long Hi?p,,
9601,57,605,Xã,L?u Nghi?p Anh,,
9603,57,605,Xã,Ng?c Biên,,
9605,57,605,Xã,Tân Hi?p,,
9606,57,605,Xã,Tân S?n,,
9609,57,605,Th? tr?n,Trà Cú,,
9611,57,606,Ph??ng,1,,
9612,57,606,Ph??ng,2,,
9616,57,606,Ph??ng,4,,
9619,57,606,Ph??ng,5,,
9620,57,606,Ph??ng,6,,
9624,57,606,Ph??ng,8,,
9625,57,606,Ph??ng,9,,
9626,57,606,Xã,Long ??c,,
9628,70,607,Xã,?ông Ph??c,,
9630,70,607,Xã,?ông Th?nh,,
9631,70,607,Th? tr?n,Mái D?m,,
9632,70,607,Th? tr?n,Ngã Sáu,,
9634,70,607,Xã,Phú H?u,,
9637,70,608,Th? tr?n,Cái T?c,,
9638,70,608,Th? tr?n,M?t Ngàn,,
9645,70,608,Xã,Tr??ng Long Tây,,
9654,70,609,Xã,Thu?n Hòa,,
9667,70,611,Xã,Bình Thành,,
9668,70,611,Th? tr?n,Búng Tàu,,
9669,70,611,Th? tr?n,Cây D??ng,,
9670,70,611,Xã,Hi?p H?ng,,
9671,70,611,Xã,Hòa An,,
9672,70,611,Xã,Hòa M?,,
9677,70,611,Xã,Ph??ng Phú,,
9680,70,611,Xã,Tân Ph??c H?ng,,
9681,70,611,Xã,Th?nh Hòa,,
9682,70,612,Ph??ng,I,,
9684,70,612,Ph??ng,IV,,
9685,70,612,Ph??ng,V,,
9687,70,612,Xã,Ho? L?u,,
9688,70,612,Xã,Ho? Ti?n,,
9692,70,613,Xã,V? Bình,,
9694,70,613,Xã,V? Th?ng,,
9696,70,613,Xã,V? Thu?,,
9698,70,613,Xã,V?nh Thu?n Tây,,
9699,70,613,Xã,V?nh Trung,,
9701,50,614,Th? tr?n,B?c Yên,,
9702,50,614,Xã,Chi?ng S?i,,
9703,50,614,Xã,Chim Vàn,,
9704,50,614,Xã,Hang Chú,,
9705,50,614,Xã,Háng ??ng,,
9707,50,614,Xã,Hua Nhàn,,
9710,50,614,Xã,P?c Ngà,,
9711,50,614,Xã,Phiêng Ban,,
9715,50,614,Xã,Tà Xùa,,
9716,50,614,Xã,Xím Vàng,,
9717,50,615,Xã,Chi?ng Ban,,
9720,50,615,Xã,Chi?ng Dong,,
9721,50,615,Xã,Chi?ng Kheo,,
9723,50,615,Xã,Chi?ng Mai,,
9726,50,615,Xã,Chi?ng Sung,,
9727,50,615,Xã,Chi?ng Ve,,
9728,50,615,Xã,Cò Nòi,,
9729,50,615,Th? tr?n,Hát Lót,,
9731,50,615,Xã,M??ng Bon,,
9733,50,615,Xã,Nà Pó,,
9736,50,615,Xã,Phiêng P?n,,
9738,50,615,Xã,Hát Lót,,
9741,50,616,Xã,Chi?ng S?n,,
9742,50,616,Xã,?ông Sang,,
9747,50,616,Xã,Nà M??ng,,
9749,50,616,Xã,Phiêng Luông,,
9750,50,616,Xã,Qui H??ng,,
9751,50,616,Xã,Tà Lai,,
9753,50,616,Xã,Tân L?p,,
9754,50,617,Xã,Chi?ng Ân,,
9755,50,617,Xã,Chi?ng Công,,
9757,50,617,Xã,Chi?ng Lao,,
9758,50,617,Xã,Chi?ng Muôn,,
9761,50,617,Th? tr?n,Ít Ong,,
9762,50,617,Xã,M??ng Bú,,
9763,50,617,Xã,M??ng Chùm,,
9766,50,617,Xã,N?m P?m,,
9769,50,617,Xã,T? Bú,,
9773,50,618,Xã,Huy B?c,,
9779,50,618,Xã,M??ng Bang,,
9780,50,618,Xã,M??ng C?i,,
9781,50,618,Xã,M??ng Do,,
9783,50,618,Xã,M??ng Th?i,,
9784,50,618,Xã,Nam Phong,,
9785,50,618,Th? tr?n,Phù Yên,,
9788,50,618,Xã,Su?i Bau,,
9790,50,618,Xã,Tân Lang,,
9791,50,618,Xã,Tân Phong,,
9795,50,618,Xã,T??ng Th??ng,,
9796,50,618,Xã,T??ng Ti?n,,
9798,50,619,Xã,Chi?ng B?ng,,
9799,50,619,Xã,Chi?ng Khay,,
9800,50,619,Xã,Chi?ng Khoang,,
9801,50,619,Xã,Chi?ng ?n,,
9803,50,619,Xã,M??ng Giàng,,
9810,50,620,Ph??ng,Chi?ng C?i,,
9811,50,620,Xã,Chi?ng ?en,,
9812,50,620,Ph??ng,Chi?ng L?,,
9814,50,620,Ph??ng,Chi?ng Sinh,,
9815,50,620,Xã,Chi?ng Xôm,,
9816,50,620,Xã,Hua La,,
9817,50,620,Ph??ng,Quy?t Tâm,,
9819,50,620,Ph??ng,Tô Hi?u,,
9820,50,621,Xã,Bó Sinh,,
9822,50,621,Xã,Chi?ng En,,
9825,50,621,Xã,Chi?ng Phung,,
9827,50,621,Xã,??a Mòn,,
9828,50,621,Xã,Hu?i M?t,,
9831,50,621,Xã,M??ng L?m,,
9835,50,621,Xã,N?m Ty,,
9836,50,621,Xã,Pú P?u,,
9842,50,622,Xã,M??ng Và,,
9844,50,622,Xã,Púng Bánh,,
9847,50,623,Xã,B?n L?m,,
9850,50,623,Xã,Chi?ng Bôm,,
9851,50,623,Xã,Chi?ng La,,
9854,50,623,Xã,Chi?ng P?c,,
9856,50,623,Xã,Co M?,,
9858,50,623,Xã,É Tòng,,
9859,50,623,Xã,Li?p Tè,,
9862,50,623,Xã,M??ng Bám,,
9867,50,623,Xã,Pá Lông,,
9868,50,623,Xã,Ph?ng Lái,,
9870,50,623,Xã,Ph?ng L?p,,
9871,50,623,Xã,Púng Tra,,
9872,50,623,Xã,Thôm Mòn,,
9878,50,624,Xã,Chi?ng Yên,,
9879,50,624,Xã,Liên Hoà,,
9881,50,624,Xã,M??ng Men,,
9884,50,624,Xã,Song Kh?a,,
9885,50,624,Xã,Su?i Bàng,,
9887,50,624,Xã,Tô Múa,,
9890,50,625,Xã,Chi?ng ?ông,,
9891,50,625,Xã,Chi?ng H?c,,
9892,50,625,Xã,Chi?ng Khoi,,
9894,50,625,Xã,Chi?ng P?n,,
9895,50,625,Xã,Chi?ng Sàng,,
9896,50,625,Xã,Chi?ng T??ng,,
9898,50,625,Xã,M??ng L?m,,
9899,50,625,Xã,Phiêng Khoài,,
9901,50,625,Xã,Tú Nang,,
9904,50,625,Xã,Yên S?n,,
9906,3,626,Ph??ng,2,,
9907,3,626,Ph??ng,3,,
9909,3,626,Ph??ng,5,,
9911,3,626,Ph??ng,8,,
9912,3,626,Xã,Hi?p Thành,,
9917,3,627,Xã,An Phúc,,
9918,3,627,Xã,An Tr?ch,,
9921,3,627,Xã,??nh Thành,,
9924,3,627,Xã,Long ?i?n,,
9925,3,627,Xã,Long ?i?n ?ông,,
9939,3,629,Th? tr?n,Hòa Bình,,
9947,3,630,Xã,L?c Ninh,,
9949,3,630,Xã,Ninh Hòa,,
9950,3,630,Xã,Ninh Qu?i,,
9951,3,630,Xã,Ninh Qu?i A,,
9953,3,630,Xã,Ninh Th?nh L?i A,,
9959,3,631,Th? tr?n,Ph??c Long,,
9961,3,631,Xã,V?nh Phú ?ông,,
9962,3,631,Xã,V?nh Phú Tây,,
9966,3,632,Xã,Châu Th?i,,
9968,3,632,Xã,H?ng Thành,,
9970,3,632,Xã,V?nh H?ng,,
9971,3,632,Xã,V?nh H?ng A,,
9972,61,633,Xã,An L?c,,
9973,61,633,Xã,An Phú,,
9978,61,633,Xã,Lâm Th??ng,,
9979,61,633,Xã,Li?u ?ô,,
9981,61,633,Xã,Minh Chu?n,,
9983,61,633,Xã,Minh Xuân,,
9984,61,633,Xã,M??ng Lai,,
9989,61,633,Xã,Tân Ph??ng,,
9995,61,633,Th? tr?n,Yên Th?,,
9997,61,634,Xã,Ch? Cu Nha,,
9998,61,634,Xã,Ch? T?o,,
10000,61,634,Xã,H? B?n,,
10001,61,634,Xã,Khao Mang,,
10002,61,634,Xã,Kim N?i,,
10003,61,634,Xã,La Pán T?n,,
10004,61,634,Xã,Lao Ch?i,,
10008,61,634,Xã,N?m Kh?t,,
10009,61,634,Xã,Púng Luông,,
10011,61,635,Xã,Ngh?a An,,
10013,61,635,Xã,Ngh?a Phúc,,
10014,61,635,Ph??ng,Pú Tr?ng,,
10015,61,635,Ph??ng,Tân An,,
10019,61,636,Xã,Hát Lìu,,
10021,61,636,Xã,Pá Hu,,
10022,61,636,Xã,Pá Lau,,
10025,61,636,Th? tr?n,Tr?m T?u,,
10026,61,636,Xã,Tr?m T?u,,
10033,61,637,Xã,?ào Th?nh,,
10034,61,637,Xã,Hòa Cuông,,
10035,61,637,Xã,H?ng Ca,,
10038,61,637,Xã,Kiên Thành,,
10039,61,637,Xã,L??ng Th?nh,,
10046,61,637,Xã,Vân H?i,,
10049,61,637,Xã,Vi?t Thành,,
10050,61,637,Xã,Y Can,,
10053,61,638,Xã,Cát Th?nh,,
10054,61,638,Xã,Ch?n Th?nh,,
10059,61,638,Xã,Minh An,,
10062,61,638,Xã,N?m M??i,,
10067,61,638,Th? tr?n,NT Tr?n Phú,,
10071,61,638,Xã,S?n L??ng,,
10075,61,638,Xã,Su?i Giàng,,
10077,61,638,Xã,Tân Th?nh,,
10080,61,638,Xã,Th??ng B?ng La,,
10081,61,638,Xã,Tú L?,,
10082,61,639,Xã,An Bình,,
10083,61,639,Xã,An Th?nh,,
10084,61,639,Xã,Châu Qu? H?,,
10085,61,639,Xã,Châu Qu? Th??ng,,
10086,61,639,Xã,??i Phác,,
10092,61,639,Xã,Lang Thíp,,
10094,61,639,Xã,M?u ?ông,,
10095,61,639,Xã,M? Vàng,,
10097,61,639,Xã,Ngòi A,,
10098,61,639,Xã,Phong D? H?,,
10099,61,639,Xã,Phong D? Th??ng,,
10101,61,639,Xã,Tân H?p,,
10103,61,639,Xã,Xuân Ái,,
10105,61,639,Xã,Yên H?p,,
10107,61,639,Xã,Yên Phú,,
10109,61,640,Xã,Âu Lâu,,
10111,61,640,Xã,Gi?i Phiên,,
10114,61,640,Xã,Minh B?o,,
10116,61,640,Ph??ng,Nam C??ng,,
10117,61,640,Ph??ng,Nguy?n Phúc,,
10124,61,640,Ph??ng,Yên Ninh,,
10125,61,640,Ph??ng,Yên Th?nh,,
10126,61,641,Xã,B?ch Hà,,
10128,61,641,Xã,C?m Ân,,
10130,61,641,Xã,??i ??ng,,
10131,61,641,Xã,??i Minh,,
10134,61,641,Xã,M? Gia,,
10135,61,641,Xã,Ng?c Ch?n,,
10137,61,641,Xã,Phúc An,,
10138,61,641,Xã,Phúc Ninh,,
10140,61,641,Xã,Tân Nguyên,,
10142,61,641,Xã,Th?nh H?ng,,
10148,61,641,Xã,Xuân Long,,
10149,61,641,Th? tr?n,Yên Bình,,
10151,61,641,Xã,Yên Thành,,
10154,58,642,Xã,Hà Lang,,
10156,58,642,Xã,Hòa Phú,,
10160,58,642,Xã,Linh Phú,,
10164,58,642,Xã,Phú Bình,,
10167,58,642,Xã,Tân An,,
10168,58,642,Xã,Tân M?,,
10170,58,642,Xã,Tri Phú,,
10174,58,642,Xã,Vinh Quang,,
10176,58,642,Xã,Yên L?p,,
10179,58,643,Xã,B?ng C?c,,
10180,58,643,Xã,Bình Xa,,
10181,58,643,Xã,??c Ninh,,
10182,58,643,Xã,Hùng ??c,,
10183,58,643,Xã,Minh Dân,,
10186,58,643,Xã,Nhân M?c,,
10188,58,643,Xã,Tân Thành,,
10190,58,643,Xã,Thái Hòa,,
10194,58,643,Xã,Yên Phú,,
10195,58,643,Xã,Yên Thu?n,,
10217,58,646,Xã,C?p Ti?n,,
10220,58,646,Xã,?ông L?i,,
10222,58,646,Xã,?ông Th?,,
10225,58,646,Xã,H?p Hòa,,
10230,58,646,Xã,Minh Thanh,,
10232,58,646,Xã,Phú L??ng,,
10238,58,646,Xã,Tam ?a,,
10239,58,646,Xã,Tân Trào,,
10242,58,646,Xã,Th??ng ?m,,
10243,58,646,Xã,Trung Yên,,
10246,58,646,Xã,V?n Phú,,
10247,58,646,Xã,Vân S?n,,
10248,58,646,Xã,V?nh L?i,,
10256,58,647,Ph??ng,Phan Thi?t,,
10260,58,647,Xã,Thái Long,,
10262,58,647,Ph??ng,? La,,
10264,58,648,Xã,Chiêu Yên,,
10266,58,648,Xã,??o Vi?n,,
10268,58,648,Xã,Hoàng Khai,,
10269,58,648,Xã,Hùng L?i,,
10273,58,648,Xã,Lang Quán,,
10274,58,648,Xã,L?c Hành,,
10275,58,648,Xã,M? B?ng,,
10276,58,648,Xã,Nh? Hán,,
10280,58,648,Xã,Phúc Ninh,,
10284,58,648,Xã,Tân Ti?n,,
10285,58,648,Xã,Thái Bình,,
10289,58,648,Xã,Trung Môn,,
10294,69,649,Xã,H? Muông,,
10295,69,649,Xã,Hua Thanh,,
10296,69,649,Xã,M??ng Lói,,
10297,69,649,Xã,M??ng Nhà,,
10299,69,649,Xã,M??ng P?n,,
10305,69,649,Xã,No?ng H?t,,
10306,69,649,Xã,Noong Lu?ng,,
10307,69,649,Xã,Núa Ngam,,
10310,69,649,Xã,Phu Luông,,
10316,69,649,Xã,Thanh Luông,,
10320,69,650,Xã,Chi?ng S?,,
10321,69,650,Th? tr?n,?i?n Biên ?ông,,
10324,69,650,Xã,Luân Gi?i,,
10328,69,650,Xã,Phì Nh?,,
10330,69,650,Xã,Pú H?ng,,
10331,69,650,Xã,Pú Nhi,,
10334,69,651,Ph??ng,Him Lam,,
10335,69,651,Ph??ng,M??ng Thanh,,
10340,69,651,Ph??ng,Thanh Bình,,
10342,69,651,Ph??ng,Thanh Tr??ng,,
10344,69,652,Xã,?ng N?a,,
10346,69,652,Xã,Búng Lao,,
10348,69,652,Xã,M??ng ??ng,,
10349,69,652,Xã,M??ng L?n,,
10350,69,652,Xã,N?m L?ch,,
10353,69,653,Xã,H?a Ngài,,
10355,69,653,Xã,Hu?i Mí,,
10356,69,653,Xã,Ma Thì H?,,
10358,69,653,Xã,M??ng M??n,,
10360,69,653,Xã,Na Sang,,
10364,69,653,Xã,Sa Lông,,
10365,69,653,Xã,Xá T?ng,,
10372,69,655,Xã,Leng Su Sìn,,
10373,69,655,Xã,M??ng Nhé,,
10376,69,655,Xã,N?m Vì,,
10380,69,655,Xã,Sín Th?u,,
10382,69,656,Xã,Chà N?a,,
10386,69,656,Xã,Nà H?,,
10387,69,656,Xã,Nà Khoa,,
10394,69,656,Xã,Vàng ?án,,
10395,69,657,Xã,Hu?i Só,,
10396,69,657,Xã,Lao X? Phình,,
10397,69,657,Xã,M??ng Báng,,
10400,69,657,Xã,Xín Ch?i,,
10402,69,657,Xã,T? Phìn,,
10403,69,657,Xã,T? Sìn Thàng,,
10406,69,657,Xã,T?a Thàng,,
10408,69,658,Xã,Chi?ng Sinh,,
10409,69,658,Xã,Mùn Chung,,
10410,69,658,Xã,M??ng Khong,,
10411,69,658,Xã,M??ng Mùn,,
10412,69,658,Xã,M??ng Thín,,
10413,69,658,Xã,Nà Sáy,,
10414,69,658,Xã,Nà Tòng,,
10415,69,658,Xã,Phình Sáng,,
10418,69,658,Xã,Quài Cang,,
10420,69,658,Xã,Quài T?,,
10422,69,658,Xã,Ta Ma,,
10423,69,658,Xã,Tênh Phông,,
10424,69,658,Xã,T?a Tình,,
10425,69,658,Th? tr?n,Tu?n Giáo,,
10436,33,660,Xã,Kan H?,,
10437,33,660,Xã,Mù C?,,
10440,33,660,Xã,Pa ?,,
10441,33,660,Xã,Pa V? S?,,
10445,33,660,Xã,Vàng San,,
10448,33,661,Xã,Lê L?i,,
10449,33,661,Xã,M??ng Mô,,
10450,33,661,Xã,N?m Ban,,
10451,33,661,Xã,N?m Chà,,
10453,33,661,Xã,N?m Manh,,
10455,33,661,Xã,N?m Pì,,
10457,33,661,Xã,Trung Ch?i,,
10458,33,662,Xã,B?n Lang,,
10459,33,662,Xã,Dào San,,
10461,33,662,Xã,Hu?i Luông,,
10463,33,662,Xã,L? Nhì Thàng,,
10466,33,662,Xã,M? Sì San,,
10467,33,662,Xã,Mù Sang,,
10468,33,662,Xã,M??ng So,,
10473,33,662,Xã,Sin Su?i H?,,
10475,33,662,Xã,Vàng Ma Ch?i,,
10476,33,663,Xã,C?n Co,,
10478,33,663,Xã,H?ng Thu,,
10479,33,663,Xã,Làng Mô,,
10481,33,663,Xã,Ma Quai,,
10483,33,663,Xã,N?m Cha,,
10484,33,663,Xã,N?m Cu?i,,
10492,33,663,Xã,Phìn H?,,
10497,33,663,Xã,T? Phìn,,
10501,33,664,Xã,B?n Hon,,
10504,33,664,Xã,H? Th?u,,
